kod;name;category;price without wat
203863;Skriňa policová Express, 740 x 372 x 1196 mm, javor;Drevené kancelárske skrine;122,00 €
2030741;Kancelárska skriňa Bern Plus, dveře levé, 450 x 430 x 930 mm, wenge;Drevené kancelárske skrine;129,00 €
2030796;Kancelárska skriňa Bern Plus, sklo, 900 x 430 x 1292 mm, breza;Drevené kancelárske skrine;387,00 €
2030773;Skriňa Bern Plus, sklo pravá, 450 x 430 x 1292 mm, wenge;Drevené kancelárske skrine;225,00 €
519010;Kancelárska skriňa kombinovaná, 1087 x 800 x 420 mm, buk;Drevené kancelárske skrine;159,00 €
2030769;Skriňa Bern Plus, ľavá, 450 x 430 x 1292 mm, wenge;Drevené kancelárske skrine;148,00 €
2039667;Skriňa dvojdverová policová, 740 x 372 x 1196 mm, hruška;Drevené kancelárske skrine;122,00 €
610625;Policová skrinka na dokumenty, čerešňa, ľavá;Drevené kancelárske skrine;147,00 €
611087;Skrinka s dverami dlhá White LAYERS, čierne dvere;Drevené kancelárske skrine;327,00 €
6100054;Kancelárska skriňa, dvere na 3 poschodia, 1781 x 800 x 420 mm, biela/dub prírodný;Drevené kancelárske skrine;194,00 €
6100056;Kancelárska skriňa, zasúvacie dvere na 2 poschodia, 1781 x 800 x 420 mm, biela/azúrová;Drevené kancelárske skrine;196,00 €
611095;Skrinka s dverami dlhá Wood LAYERS;Drevené kancelárske skrine;343,00 €
140397;Skriňa dvojdverová Assist s vešiakom, 1280 x 460 x 2100 mm, orech;Drevené kancelárske skrine;579,00 €
185982;Skriňa Classic - dvere ľavé, 400 x 470 x 1063 mm, orech;Drevené kancelárske skrine;100,00 €
154758;Skrinka Select ľavá - roh vnútorný, 800 x 400 x 768 mm, buk;Drevené kancelárske skrine;248,00 €
610152;Kancelárska skriňa s dverami, 1781 x 800 x 420 mm, orech;Drevené kancelárske skrine;208,00 €
154691;Skrinka Select policová s nikou, 800 x 400 x 1152 mm, čerešňa;Drevené kancelárske skrine;210,00 €
6100118;Kancelársky regál, 1087 x 400 x 420 mm, biela/dub prírodný;Drevené kancelárske skrine;78,00 €
610090;Kancelárska skriňa s dverami, 740 x 400 x 420 mm, orech;Drevené kancelárske skrine;101,00 €
610053;Kancelárska skriňa s dverami, 1087 x 400 x 420 mm, buk;Drevené kancelárske skrine;125,00 €
185960;Skriňa Classic - dvere pravé, 400 x 458 x 735 mm, orech;Drevené kancelárske skrine;121,00 €
185798;Skriňa Classic - dvere pravé, 400 x 470 x 1063 mm, divoká hruška;Drevené kancelárske skrine;100,00 €
154624;Skriňa UNI - vonkajší roh ľavý, 400 x 400 x 740 mm, buk;Drevené kancelárske skrine;88,00 €
611096;Skrinka s dverami White LAYERS, čierne dvere;Drevené kancelárske skrine;184,00 €
2030954;Šatňová skriňa Wels, 798 x 604 x 1965 mm, dub sivý;Drevené kancelárske skrine;218,00 €
6100116;Kancelársky regál, 1087 x 400 x 420 mm, biela;Drevené kancelárske skrine;78,00 €
610192;Kancelárska skriňa, zasúvacie dvere na 3 poschodia, 1781 x 800 x 420 mm, orech;Drevené kancelárske skrine;195,00 €
6100440;Skrina spisová s dverami, orech;Drevené kancelárske skrine;218,00 €
154625;Skriňa UNI - vonkajší roh ľavý, 400 x 400 x 740 mm, čerešňa;Drevené kancelárske skrine;88,00 €
2031003;Skriňa kombinovaná Wels - pravá, 399 x 425 x 1965 mm, višňa;Drevené kancelárske skrine;305,00 €
6100148;Šatňová skriňa s výsuvom, biela/dub prírodný;Drevené kancelárske skrine;172,00 €
140439;Skriňa Assist s policami, 2480 x 460 x 2100 mm, dub antracit;Drevené kancelárske skrine;870,00 €
154627;Skriňa UNI - vonkajší roh pravý, 400 x 400 x 740 mm, čerešňa;Drevené kancelárske skrine;88,00 €
6100027;Kancelárska skriňa s dverami, 740 x 800 x 420 mm, biela/dub prírodný;Drevené kancelárske skrine;128,00 €
140346;Skriňa Assist trojdverová, 1880 x 460 x 900 mm, prír. sv. dub;Drevené kancelárske skrine;453,00 €
203789;Skriňa dvojdverová policová Express, 740 x 372 x 1196 mm, javor;Drevené kancelárske skrine;159,00 €
203702;Skriňa - sklenené dvere ľavé;Drevené kancelárske skrine;237,00 €
154580;Skriňa policová otvorená UNI, 800 x 400 x 1110 mm, buk;Drevené kancelárske skrine;120,00 €
437107;Skrinka zasúvacia, 800 x 400 x 1800 mm, čerešňa;Drevené kancelárske skrine;171,00 €
610098;Kancelárska skriňa, delené dvere, 1781 x 400 x 420 mm, breza;Drevené kancelárske skrine;184,00 €
203809;Skriňa policová Express, 740 x 372 x 1196 mm, javor;Drevené kancelárske skrine;88,00 €
611138;Skriňa otvorená White LAYERS, svetlo hnedé police;Drevené kancelárske skrine;284,00 €
154576;Skriňa policová dverová UNI, 800 x 420 x 1850 mm, buk;Drevené kancelárske skrine;300,00 €
154701;Skrinka Select žalúziová pravá, 800 x 400 x 1152 mm, čerešňa;Drevené kancelárske skrine;290,00 €
6100014;Kancelárska skriňa zasúvacie dvere, 1087 x 800 x 420 mm, biela / azúrová;Drevené kancelárske skrine;151,00 €
6100034;Kancelárska skriňa, delené dvere, 1781 x 400 x 420 mm, biela;Drevené kancelárske skrine;184,00 €
203846;Skriňa Express - dvere ľavé, 372 x 372 x 1196 mm, tmavý orech;Drevené kancelárske skrine;90,00 €
6100113;Kancelársky regál, 1087 x 800 x 420 mm, biela;Drevené kancelárske skrine;129,00 €
6100058;Kancelárska skriňa, zasúvacie dvere na 3 poschodia, 1781 x 800 x 420 mm, biela;Drevené kancelárske skrine;195,00 €
140406;Skriňa kombinovaná Assist s policami, 1280 x 460 x 2100 mm, prír. sv. dub;Drevené kancelárske skrine;475,00 €
611122;Skrinka otvorená Wood LAYERS;Drevené kancelárske skrine;194,00 €
519031;Kancelárska skriňa, zasúvacie dvere na 3 poschodia, 1781 x 800 x 420 mm, breza;Drevené kancelárske skrine;207,00 €
2030495;Skriňa Bern - dvere ľavé, 399 x 424 x 800 mm, breza;Drevené kancelárske skrine;90,00 €
185354;Skriňa, 800 x 450 x 1780 mm, čerešňa;Drevené kancelárske skrine;156,00 €
154676;Kancelárska skriňa Select policová delená, 800 x 400 x 1920 mm, buk;Drevené kancelárske skrine;393,00 €
154704;Skrinka Select policová - presklená s nikou, buk;Drevené kancelárske skrine;236,00 €
2030583;Skriňa Bern kombinovaná ľavá, 399 x 422 x 1965 mm, wenge;Drevené kancelárske skrine;198,00 €
610128;Kancelárska skriňa, dvere na 2 poschodia, 1781 x 400 x 420 mm, breza;Drevené kancelárske skrine;158,00 €
6100163;Skrinka k stolu ľavá, wenge;Drevené kancelárske skrine;120,00 €
154588;Skriňa policová dverová UNI, 800 x 420 x 1110 mm, buk;Drevené kancelárske skrine;199,00 €
203704;Skriňa - sklenené dvere;Drevené kancelárske skrine;333,00 €
185359;Skriňa s nikou, 800 x 470 x 1780 mm, čerešňa;Drevené kancelárske skrine;199,00 €
154675;Skriňa Select policová - delená, 800 x 400 x 1920 mm, čerešňa;Drevené kancelárske skrine;383,00 €
154794;Dvere s mliečnym sklom pravé;Drevené kancelárske skrine;55,00 €
611117;Skrinka otvorená White LAYERS, ílové police;Drevené kancelárske skrine;194,00 €
185371;Skriňa, 400 x 470 x 1780 mm, čerešňa;Drevené kancelárske skrine;153,00 €
437108;Skriňa 2-dverová, 800 x 400 x 1800 mm, čerešňa;Drevené kancelárske skrine;169,00 €
185782;Skriňa Classic, 800 x 470 x 735 mm, buk;Drevené kancelárske skrine;122,00 €
185974;Skriňa Classic - sklo/drevo, 800 x 470 x 1780 mm, orech;Drevené kancelárske skrine;306,00 €
6100446;Spisová skriňa s polenými dverami, wenge;Drevené kancelárske skrine;248,00 €
154610;Skriňa policová roletová UNI - ľavá, 800 x 400 x 740 mm, buk;Drevené kancelárske skrine;204,00 €
154591;Skriňa policová otvorená UNI, 400 x 400 x 1110 mm, čerešňa;Drevené kancelárske skrine;92,00 €
185813;Skriňa Classic, 800 x 450 x 1780 mm, divoká hruška;Drevené kancelárske skrine;156,00 €
140367;Skriňa dvojdverová Assist, 1280 x 460 x 1300 mm, dub antracit;Drevené kancelárske skrine;423,00 €
6100448;Spisová skriňa s nízkymi dverami, buk;Drevené kancelárske skrine;200,00 €
611144;Skriňa vysoká s dverami White LAYERS, ílové dvere;Drevené kancelárske skrine;345,00 €
437123;Skrinka zasúvacia Mirelli A+, 800 x 400 x 1800 mm, breza;Drevené kancelárske skrine;171,00 €
154742;Skrinka policová Select - pravá, 400 x 400 x 768 mm, buk;Drevené kancelárske skrine;129,00 €
2030497;Skriňa - polica;Drevené kancelárske skrine;87,00 €
2030760;Kancelárska skriňa Bern Plus - polica, 450 x 430 x 1292 mm, breza;Drevené kancelárske skrine;115,00 €
203814;Skriňa policová Express, 740 x 372 x 1900 mm, tmavý orech;Drevené kancelárske skrine;125,00 €
610142;Kancelárska skriňa, dvere na 2 poschodia, 1781 x 800 x 420 mm, orech;Drevené kancelárske skrine;194,00 €
6100059;Kancelárska skriňa, zasúvacie dvere na 3 poschodia, 1781 x 800 x 420 mm, biela/azúrová;Drevené kancelárske skrine;195,00 €
6100438;Skriňa spisová s dverami, buk;Drevené kancelárske skrine;218,00 €
140434;Skriňa Assist štvordverová, 2480 x 460 x 2100 mm, prír. sv. dub;Drevené kancelárske skrine;1 513,00 €
2030805;Skriňa Bern Plus, polica, 430 x 430 x 2074 mm, wenge;Drevené kancelárske skrine;168,00 €
611092;Skrinka s dverami dlhá White LAYERS, béžové dvere;Drevené kancelárske skrine;327,00 €
185773;Skriňa Classic bez dverí, 400 x 450 x 735 mm, buk;Drevené kancelárske skrine;67,00 €
203679;Skriňa;Drevené kancelárske skrine;92,00 €
519144;Kancelárska skriňa so zasúvacími dverami, 1781 x 800 x 420 mm, čerešňa;Drevené kancelárske skrine;237,00 €
154659;Skriňa Select policová - spodné dvere, 800 x 400 x 1920 mm, čerešňa;Drevené kancelárske skrine;271,00 €
154761;Skrinka Select pravá - roh vnútorný, 800 x 400 x 768 mm, čerešňa;Drevené kancelárske skrine;248,00 €
611110;Skrinka otvorená dlhá White LAYERS, béžové police;Drevené kancelárske skrine;271,00 €
140343;Skriňa Assist dvojdverová - presklená, 1280 x 460 x 900 mm, dub antracit;Drevené kancelárske skrine;484,00 €
519011;Kancelárska skriňa kombinovaná, 1087 x 800 x 420 mm, breza;Drevené kancelárske skrine;159,00 €
154605;Skriňa UNI - vonkajší roh pravý, 400 x 400 x 1110 mm, čerešňa;Drevené kancelárske skrine;106,00 €
185376;Skriňa prístavná Classic bez dverí, 400 x 450 x 735 mm, divoká hruška;Drevené kancelárske skrine;81,00 €
610447;Kancelársky regál 740 x 800 x 420 mm, čerešňa;Drevené kancelárske skrine;86,00 €
611101;Skrinka s dverami White LAYERS, béžové dvere;Drevené kancelárske skrine;184,00 €
185986;Skriňa Classic - dvere ľavé, 400 x 470 x 1780 mm, orech;Drevené kancelárske skrine;153,00 €
6100444;Spisová skriňa s polenými dverami, čerešňa;Drevené kancelárske skrine;248,00 €
610118;Kancelárska skriňa, dvere na 3 poschodia, 1781 x 400 x 420 mm, breza;Drevené kancelárske skrine;160,00 €
6100050;Kancelárska skriňa s dverami, 1781 x 800 x 420 mm, biela/azúrová;Drevené kancelárske skrine;208,00 €
611157;Skriňa otvorená, dlhá, Gray LAYERS;Drevené kancelárske skrine;478,00 €
2030788;Kancelárska skriňa Bern Plus, 900 x 430 x 1292 mm, breza;Drevené kancelárske skrine;236,00 €
154608;Skriňa policová dverová UNI, 800 x 400 x 740 mm, buk;Drevené kancelárske skrine;147,00 €
203806;Skriňa policová Express, 740 x 372 x 800 mm, tmavý orech;Drevené kancelárske skrine;66,00 €
6100161;Skrinka k stolu ľavá, čerešňa;Drevené kancelárske skrine;120,00 €
2030772;Skriňa Bern Plus, sklo pravá, 450 x 430 x 1292 mm, breza;Drevené kancelárske skrine;225,00 €
154655;Skriňa Select šatňová, 800 x 400 x 1920 mm, čerešňa;Drevené kancelárske skrine;298,00 €
2030797;Kancelárska skriňa Bern Plus, sklo, 900 x 430 x 1292 mm, wenge;Drevené kancelárske skrine;387,00 €
2030594;Skriňa Bern kombinovaná, 798 x 422 x 1965 mm, breza;Drevené kancelárske skrine;292,00 €
203807;Skriňa policová otvorená, 740 x 372 x 1196 mm, hruška;Drevené kancelárske skrine;88,00 €
610440;Kancelársky regál, 1087 x 400 x 420 mm, buk;Drevené kancelárske skrine;78,00 €
611141;Skriňa vysoká s dverami White LAYERS, čierne dvere;Drevené kancelárske skrine;317,00 €
203805;Skriňa policová Express, 740 x 372 x 800 mm, javor;Drevené kancelárske skrine;66,00 €
610453;Kancelársky regál 740 x 400 x 420 mm, čerešňa;Drevené kancelárske skrine;78,00 €
2030570;Kancelárska skriňa Bern, dvere pravé, 399 x 404 x 1965 mm, breza;Drevené kancelárske skrine;169,00 €
154669;Skriňa Select policová delená, 800 x 400 x 1920 mm, čerešňa;Drevené kancelárske skrine;378,00 €
185786;Skriňa Classic - dvere pravé, 400 x 458 x 735 mm, divoká hruška;Drevené kancelárske skrine;121,00 €
185351;Skriňa, 400 x 458 x 1063 mm, čerešňa;Drevené kancelárske skrine;138,00 €
2030511;Skriňa Bern - dvere pravé, 399 x 422 x 1195 mm, breza;Drevené kancelárske skrine;111,00 €
610733;Skrinka k stolu pravá, buk;Drevené kancelárske skrine;120,00 €
6100078;Policová skrínka na dokumenty, biela/azúrová, pravá;Drevené kancelárske skrine;147,00 €
154716;Skrinka Select policová - presklená, pravá, 400 x 400 x 1152 mm, buk;Drevené kancelárske skrine;179,00 €
185369;Skriňa, 400 x 458 x 1063 mm, čerešňa;Drevené kancelárske skrine;138,00 €
154715;Skrinka Select policová - presklená, ľavá, 400 x 400 x 1152 mm, čerešňa;Drevené kancelárske skrine;176,00 €
611111;Skrinka otvorená dlhá White LAYERS, svetlo hnedé police;Drevené kancelárske skrine;271,00 €
2030828;Skriňa Bern Plus, dvere ľavé, 430 x 430 x 2074 mm, breza;Drevené kancelárske skrine;223,00 €
140402;Skriňa dvojdverová Assist, 1280 x 460 x 2100 mm, prír. sv. dub;Drevené kancelárske skrine;796,00 €
185981;Skriňa Classic - dvere ľavé, 400 x 458 x 735 mm, orech;Drevené kancelárske skrine;121,00 €
6100450;Spisová skriňa s nízkymi dverami, orech;Drevené kancelárske skrine;200,00 €
6100017;Kancelárska skriňa s dverami, 1087 x 800 x 420 mm, biela/azúrová;Drevené kancelárske skrine;149,00 €
185792;Skriňa Classic bez dverí, 400 x 450 x 1063 mm, divoká hruška;Drevené kancelárske skrine;80,00 €
519026;Kancelárska skriňa, dvere na 3 poschodia, 1781 x 800 x 420 mm, buk;Drevené kancelárske skrine;206,00 €
611153;Skriňa otvorená, dlhá, White LAYERS, ílové police;Drevené kancelárske skrine;555,00 €
6100079;Policová skrínka na dokumenty, biela/dub prírodný, pravá;Drevené kancelárske skrine;147,00 €
185853;Skriňa Classic so šatňovým výsuvom, 800 x 470 x 1780 mm, buk;Drevené kancelárske skrine;210,00 €
185360;Skriňa kombinovaná sklo/drevo, 800 x 470 x 1780 mm, čerešňa;Drevené kancelárske skrine;307,00 €
185358;Skriňa, 800 x 458 x 1780 mm, čerešňa;Drevené kancelárske skrine;380,00 €
2030812;Skriňa Bern Plus, ľavá, 430 x 430 x 2074 mm, breza;Drevené kancelárske skrine;200,00 €
2030765;Skriňa Bern Plus, pravá, 450 x 430 x 1292 mm, wenge;Drevené kancelárske skrine;148,00 €
154560;Skriňa policová otvorená UNI, 800 x 400 x 1850 mm, buk;Drevené kancelárske skrine;164,00 €
140426;Skriňa Assist s policami a vešiakom, 1880 x 460 x 2100 mm, prír. sv. dub;Drevené kancelárske skrine;709,00 €
610004;Kancelárska skriňa kombinovaná, 1087 x 800 x 420 mm, wenge;Drevené kancelárske skrine;150,00 €
203825;Skriňa policová Express, 740 x 372 x 1900 mm, javor;Drevené kancelárske skrine;176,00 €
610026;Kancelárska skriňa zasúvacie dvere, 1087 x 800 x 420 mm, orech;Drevené kancelárske skrine;151,00 €
154709;Skrinka Select policová - pravá, 400 x 400 x 1152 mm, čerešňa;Drevené kancelárske skrine;163,00 €
6100046;Kancelárska skriňa, dvere na 2 poschodia, 1781 x 800 x 420 mm, biela;Drevené kancelárske skrine;194,00 €
519102;Kancelársky regál, 1087 x 800 x 420 mm, breza;Drevené kancelárske skrine;137,00 €
610626;Policová skrinka na dokumenty, breza, ľavá;Drevené kancelárske skrine;147,00 €
140442;Skriňa Assist s policami a vešiakom, 2480 x 460 x 2100 mm, prír. sv. dub;Drevené kancelárske skrine;905,00 €
203815;Skriňa dvojdverová policová, 740 x 372 x 800 mm, hruška;Drevené kancelárske skrine;100,00 €
185789;Skriňa Classic, 800 x 458 x 735 mm, divoká hruška;Drevené kancelárske skrine;194,00 €
140385;Skriňa štvordverová s vešiakom Assist, 2480 x 460 x 1300 mm, orech;Drevené kancelárske skrine;1 131,00 €
610055;Kancelárska skriňa s dverami, 1087 x 400 x 420 mm, breza;Drevené kancelárske skrine;125,00 €
6100445;Spisová skriňa s polenými dverami, orech;Drevené kancelárske skrine;248,00 €
6100035;Kancelárska skriňa, delené dvere, 1781 x 400 x 420 mm, biela/azúrová;Drevené kancelárske skrine;184,00 €
6100024;Kancelárska skriňa s dverami, 1087 x 400 x 420 mm, biela/dub prírodný;Drevené kancelárske skrine;125,00 €
519101;Kancelársky regál, 1087 x 800 x 420 mm, buk;Drevené kancelárske skrine;137,00 €
6100458;Kancelárska šatníková skriňa s policami PRIMO, 1781 x 800 x 500 mm, buk;Drevené kancelárske skrine;202,00 €
6100023;Kancelárska skriňa s dverami, 1087 x 400 x 420 mm, biela/azúrová;Drevené kancelárske skrine;125,00 €
2030820;Skriňa Bern Plus ľavá, 430 x 430 x 2074 mm, breza;Drevené kancelárske skrine;312,00 €
610107;Kancelárska skriňa s dverami, 1781 x 400 x 420 mm, čerešňa;Drevené kancelárske skrine;172,00 €
6100009;Kancelárska skriňa kombinovaná, 1087 x 800 x 420 mm, biela/dub prírodný;Drevené kancelárske skrine;150,00 €
203709;Skriňa kombinovaná Wels - pravá, 399 x 425 x 1965 mm, agát svetlý;Drevené kancelárske skrine;305,00 €
140435;Skriňa Assist štvordverová, 2480 x 460 x 2100 mm, dub antracit;Drevené kancelárske skrine;1 513,00 €
140394;Skriňa dvojdverová Assist, 1280 x 460 x 2100 mm, prír. sv. dub;Drevené kancelárske skrine;596,00 €
611099;Skrinka s dverami White LAYERS, ílové dvere;Drevené kancelárske skrine;202,00 €
2030515;Skriňa Bern - dvere ľavé, 399 x 422 x 1195 mm, breza;Drevené kancelárske skrine;111,00 €
185866;Skriňa Classic - dvere ľavé, 400 x 470 x735 mm, buk;Drevené kancelárske skrine;84,00 €
2030575;Kancelárska skriňa Bern - dvere ľavé, 399 x 404 x 1965 mm, wenge;Drevené kancelárske skrine;169,00 €
140361;Skriňa štvordverová Assist, 2480 x 460 x 900 mm, orech;Drevené kancelárske skrine;740,00 €
